Timestamp,Altitude,Pressure,Baterai
"['ALT : 639.37 ', ' PRESSURE : 180.63 ', ' TEMP : 43.41 ', ' BATERAI : 72']", 639.37 , 180.63 , 43.41 , 72,22:22:11
"['ALT : 411.19 ', ' PRESSURE : 282.62 ', ' TEMP : 43.36 ', ' BATERAI : 71']", 411.19 , 282.62 , 43.36 , 71,22:22:12
"['ALT : 68.3 ', ' PRESSURE : 396.98 ', ' TEMP : 60.87 ', ' BATERAI : 70']", 68.3 , 396.98 , 60.87 , 70,22:22:12
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 296.28 ', ' TEMP : 61.92 ', ' BATERAI : 69']", Waspada Ketinggian Anda Berbahaya , 296.28 , 61.92 , 69,22:22:13
"['ALT : 675.75 ', ' PRESSURE : 42.06 ', ' TEMP : 84.36 ', ' BATERAI : 68']", 675.75 , 42.06 , 84.36 , 68,22:22:13
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 84.36 ', ' TEMP : 69.28 ', ' BATERAI : 67']", Waspada Ketinggian Anda Berbahaya , 84.36 , 69.28 , 67,22:22:14
"['ALT : 628.79 ', ' PRESSURE : 324.92 ', ' TEMP : 2.48 ', ' BATERAI : 66']", 628.79 , 324.92 , 2.48 , 66,22:22:14
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 34.3 ', ' BATERAI : 65']", Waspada Ketinggian Anda Berbahaya , Tekanan Drone Tinggi Waspada! , 34.3 , 65,22:22:15
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 393.04 ', ' TEMP : 68.33 ', ' BATERAI : 64']", Waspada Ketinggian Anda Berbahaya , 393.04 , 68.33 , 64,22:22:15
"['ALT : 59.35 ', ' PRESSURE : 56.8 ', ' TEMP : 64.75 ', ' BATERAI : 63']", 59.35 , 56.8 , 64.75 , 63,22:22:16
"['ALT : 169.8 ', ' PRESSURE : 170.84 ', ' TEMP : 50.65 ', ' BATERAI : 62']", 169.8 , 170.84 , 50.65 , 62,22:22:16
"['ALT : 377.76 ', ' PRESSURE : 342.14 ', ' TEMP : 36.98 ', ' BATERAI : 61']", 377.76 , 342.14 , 36.98 , 61,22:22:17
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 74.96 ', ' TEMP : 42.25 ', ' BATERAI : 60']", Waspada Ketinggian Anda Berbahaya , 74.96 , 42.25 , 60,22:22:17
"['ALT : 428.83 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 31.76 ', ' BATERAI : 59']", 428.83 , Tekanan Drone Tinggi Waspada! , 31.76 , 59,22:22:18
"['ALT : 36.13 ', ' PRESSURE : 116.38 ', ' TEMP : 29.78 ', ' BATERAI : 58']", 36.13 , 116.38 , 29.78 , 58,22:22:18
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 22.39 ', ' BATERAI : 57']", Waspada Ketinggian Anda Berbahaya , Tekanan Drone Tinggi Waspada! , 22.39 , 57,22:22:19
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 50.46 ', ' TEMP : 59.42 ', ' BATERAI : 56']", Waspada Ketinggian Anda Berbahaya , 50.46 , 59.42 , 56,22:22:19
"['ALT : 88.53 ', ' PRESSURE : 73.72 ', ' TEMP : 59.21 ', ' BATERAI : 55']", 88.53 , 73.72 , 59.21 , 55,22:22:20
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 39.2 ', ' TEMP : 41.93 ', ' BATERAI : 54']", Waspada Ketinggian Anda Berbahaya , 39.2 , 41.93 , 54,22:22:20
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 89.89 ', ' BATERAI : 53']", Waspada Ketinggian Anda Berbahaya , Tekanan Drone Tinggi Waspada! , 89.89 , 53,22:22:21
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 65.38 ', ' TEMP : 69.81 ', ' BATERAI : 52']", Waspada Ketinggian Anda Berbahaya , 65.38 , 69.81 , 52,22:22:21
"['ALT : 566.03 ', ' PRESSURE : 318.08 ', ' TEMP : 46.32 ', ' BATERAI : 51']", 566.03 , 318.08 , 46.32 , 51,22:22:22
"['ALT : 267.03 ', ' PRESSURE : 206.29 ', ' TEMP : 77.95 ', ' BATERAI : 50']", 267.03 , 206.29 , 77.95 , 50,22:22:22
"['ALT : 438.23 ', ' PRESSURE : 100.21 ', ' TEMP : 56.86 ', ' BATERAI : 49']", 438.23 , 100.21 , 56.86 , 49,22:22:23
"['ALT : 42.9 ', ' PRESSURE : 90.71 ', ' TEMP : 30.2 ', ' BATERAI : 48']", 42.9 , 90.71 , 30.2 , 48,22:22:23
"['ALT : 156.53 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 28.24 ', ' BATERAI : 47']", 156.53 , Tekanan Drone Tinggi Waspada! , 28.24 , 47,22:22:24
"['ALT : 481.35 ', ' PRESSURE : 201.75 ', ' TEMP : 2.34 ', ' BATERAI : 46']", 481.35 , 201.75 , 2.34 , 46,22:22:24
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 375.68 ', ' TEMP : 22.37 ', ' BATERAI : 45']", Waspada Ketinggian Anda Berbahaya , 375.68 , 22.37 , 45,22:22:25
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 323.68 ', ' TEMP : 1.27 ', ' BATERAI : 44']", Waspada Ketinggian Anda Berbahaya , 323.68 , 1.27 , 44,22:22:25
"['ALT : 639.22 ', ' PRESSURE : 259.79 ', ' TEMP : 47.43 ', ' BATERAI : 43']", 639.22 , 259.79 , 47.43 , 43,22:22:26
"['ALT : 607.34 ', ' PRESSURE : 164.63 ', ' TEMP : 80.7 ', ' BATERAI : 42']", 607.34 , 164.63 , 80.7 , 42,22:22:26
"['ALT : 116.08 ', ' PRESSURE : 66.21 ', ' TEMP : 81.58 ', ' BATERAI : 41']", 116.08 , 66.21 , 81.58 , 41,22:22:27
"['ALT : 586.97 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 3.44 ', ' BATERAI : 40']", 586.97 , Tekanan Drone Tinggi Waspada! , 3.44 , 40,22:22:27
"['ALT : 544.7 ', ' PRESSURE : 203.35 ', ' TEMP : 65.48 ', ' BATERAI : 39']", 544.7 , 203.35 , 65.48 , 39,22:22:28
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 68.05 ', ' BATERAI : 38']", Waspada Ketinggian Anda Berbahaya , Tekanan Drone Tinggi Waspada! , 68.05 , 38,22:22:28
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 16.25 ', ' TEMP : 58.42 ', ' BATERAI : 37']", Waspada Ketinggian Anda Berbahaya , 16.25 , 58.42 , 37,22:22:29
"['ALT : 380.47 ', ' PRESSURE : 362.86 ', ' TEMP : 88.54 ', ' BATERAI : 36']", 380.47 , 362.86 , 88.54 , 36,22:22:29
"['ALT : 213.86 ', ' PRESSURE : 171.79 ', ' TEMP : 80.69 ', ' BATERAI : 35']", 213.86 , 171.79 , 80.69 , 35,22:22:30
"['ALT : 605.55 ', ' PRESSURE : 67.53 ', ' TEMP : 36.33 ', ' BATERAI : 34']", 605.55 , 67.53 , 36.33 , 34,22:22:30
"['ALT : 442.1 ', ' PRESSURE : 342.1 ', ' TEMP : 19.81 ', ' BATERAI : 33']", 442.1 , 342.1 , 19.81 , 33,22:22:31
"['ALT : 681.97 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 1.95 ', ' BATERAI : 32']", 681.97 , Tekanan Drone Tinggi Waspada! , 1.95 , 32,22:22:31
"['ALT : 395.78 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 79.95 ', ' BATERAI : 31']", 395.78 , Tekanan Drone Tinggi Waspada! , 79.95 , 31,22:22:32
"['ALT : 438.24 ', ' PRESSURE : 392.31 ', ' TEMP : 54.06 ', ' BATERAI : 30']", 438.24 , 392.31 , 54.06 , 30,22:22:32
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 13.93 ', ' TEMP : 38.68 ', ' BATERAI : 29']", Waspada Ketinggian Anda Berbahaya , 13.93 , 38.68 , 29,22:22:33
"['ALT : 692.35 ', ' PRESSURE : 176.81 ', ' TEMP : 78.08 ', ' BATERAI : 28']", 692.35 , 176.81 , 78.08 , 28,22:22:33
"['ALT : 580.12 ', ' PRESSURE : 387.2 ', ' TEMP : 42.49 ', ' BATERAI : 27']", 580.12 , 387.2 , 42.49 , 27,22:22:34
"['ALT : 200.17 ', ' PRESSURE : 208.32 ', ' TEMP : 71.02 ', ' BATERAI : 26']", 200.17 , 208.32 , 71.02 , 26,22:22:34
"['ALT : 687.47 ', ' PRESSURE : 301.82 ', ' TEMP : 6.89 ', ' BATERAI : 25']", 687.47 , 301.82 , 6.89 , 25,22:22:35
"['ALT : 198.02 ', ' PRESSURE : 247.84 ', ' TEMP : 34.79 ', ' BATERAI : 24']", 198.02 , 247.84 , 34.79 , 24,22:22:35
"['ALT : 68.21 ', ' PRESSURE : 129.76 ', ' TEMP : 44.94 ', ' BATERAI : 23']", 68.21 , 129.76 , 44.94 , 23,22:22:36
"['ALT : 235.53 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 75.36 ', ' BATERAI : 22']", 235.53 , Tekanan Drone Tinggi Waspada! , 75.36 , 22,22:22:36
"['ALT : 586.75 ', ' PRESSURE : 355.92 ', ' TEMP : 55.21 ', ' BATERAI : 21']", 586.75 , 355.92 , 55.21 , 21,22:22:37
"['ALT : 618.37 ', ' PRESSURE : 185.17 ', ' TEMP : 22.16 ', ' BATERAI : 20']", 618.37 , 185.17 , 22.16 , 20,22:22:37
"['ALT : 189.76 ', ' PRESSURE : 258.56 ', ' TEMP : 51.44 ', ' BATERAI : 19']", 189.76 , 258.56 , 51.44 , 19,22:22:38
"['ALT : 365.86 ', ' PRESSURE : 174.32 ', ' TEMP : 85.5 ', ' BATERAI : 18']", 365.86 , 174.32 , 85.5 , 18,22:22:38
"['ALT : 257.14 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 48.76 ', ' BATERAI : 17']", 257.14 , Tekanan Drone Tinggi Waspada! , 48.76 , 17,22:22:39
"['ALT : 581.81 ', ' PRESSURE : 201.98 ', ' TEMP : 56.16 ', ' BATERAI : 16']", 581.81 , 201.98 , 56.16 , 16,22:22:39
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 61.57 ', ' BATERAI : 15']", Waspada Ketinggian Anda Berbahaya , Tekanan Drone Tinggi Waspada! , 61.57 , 15,22:22:40
"['ALT : 153.16 ', ' PRESSURE : 383.07 ', ' TEMP : 1.03 ', ' BATERAI : 14']", 153.16 , 383.07 , 1.03 , 14,22:22:40
"['ALT : 11.43 ', ' PRESSURE : 372.94 ', ' TEMP : 55.86 ', ' BATERAI : 13']", 11.43 , 372.94 , 55.86 , 13,22:22:41
"['ALT : 667.19 ', ' PRESSURE : 73.47 ', ' TEMP : 47.5 ', ' BATERAI : 12']", 667.19 , 73.47 , 47.5 , 12,22:22:41
"['ALT : 164.45 ', ' PRESSURE : 390.83 ', ' TEMP : 74.34 ', ' BATERAI : 11']", 164.45 , 390.83 , 74.34 , 11,22:22:42
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 7.58 ', ' TEMP : 17.18 ', ' BATERAI : 10']", Waspada Ketinggian Anda Berbahaya , 7.58 , 17.18 , 10,22:22:42
"['ALT : 150.66 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 40.29 ', ' BATERAI : 9']", 150.66 , Tekanan Drone Tinggi Waspada! , 40.29 , 9,22:22:43
"['ALT : 111.28 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 27.84 ', ' BATERAI : 8']", 111.28 , Tekanan Drone Tinggi Waspada! , 27.84 , 8,22:22:43
"['ALT : 541.65 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 68.65 ', ' BATERAI : 7']", 541.65 , Tekanan Drone Tinggi Waspada! , 68.65 , 7,22:22:44
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 275.48 ', ' TEMP : 50.31 ', ' BATERAI : 6']", Waspada Ketinggian Anda Berbahaya , 275.48 , 50.31 , 6,22:22:44
"['ALT : 208.14 ', ' PRESSURE : Tekanan Drone Tinggi Waspada! ', ' TEMP : 81.72 ', ' BATERAI : 5']", 208.14 , Tekanan Drone Tinggi Waspada! , 81.72 , 5,22:22:45
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 299.34 ', ' TEMP : 28.56 ', ' BATERAI : 4']", Waspada Ketinggian Anda Berbahaya , 299.34 , 28.56 , 4,22:22:45
"['ALT : 206.26 ', ' PRESSURE : 298.02 ', ' TEMP : 89.02 ', ' BATERAI : 3']", 206.26 , 298.02 , 89.02 , 3,22:22:46
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 41.9 ', ' TEMP : 63.2 ', ' BATERAI : 2']", Waspada Ketinggian Anda Berbahaya , 41.9 , 63.2 , 2,22:22:46
"['ALT : Waspada Ketinggian Anda Berbahaya ', ' PRESSURE : 86.44 ', ' TEMP : 33.85 ', ' BATERAI : 1']", Waspada Ketinggian Anda Berbahaya , 86.44 , 33.85 , 1,22:22:47
Timestamp,Altitude,Pressure,Baterai
Timestamp,Altitude,Pressure,Baterai
"['ALT : 121.04 ', ' PRESSURE : 101.01 ', ' TEMP : 26.19 ', ' BATERAI : 99']", 121.04 , 101.01 , 26.19 , 99,22:22:46
"['ALT : 83.92 ', ' PRESSURE : 268.22 ', ' TEMP : 61.69 ', ' BATERAI : 98']", 83.92 , 268.22 , 61.69 , 98,22:22:46
"['ALT : 61.89 ', ' PRESSURE : ERORRRR ', ' TEMP : 32.18 ', ' BATERAI : 97']", 61.89 , ERORRRR , 32.18 , 97,22:22:47
"['ALT : 127.09 ', ' PRESSURE : 38.67 ', ' TEMP : 44.35 ', ' BATERAI : 96']", 127.09 , 38.67 , 44.35 , 96,22:22:47
"['ALT : ERORRR ', ' PRESSURE : 318.23 ', ' TEMP : 58.29 ', ' BATERAI : 95']", ERORRR , 318.23 , 58.29 , 95,22:22:48
"['ALT : 185.33 ', ' PRESSURE : 29.95 ', ' TEMP : 51.13 ', ' BATERAI : 94']", 185.33 , 29.95 , 51.13 , 94,22:22:48
"['ALT : 690.83 ', ' PRESSURE : 70.86 ', ' TEMP : 11.62 ', ' BATERAI : 93']", 690.83 , 70.86 , 11.62 , 93,22:22:49
"['ALT : ERORRR ', ' PRESSURE : 219.62 ', ' TEMP : 13.49 ', ' BATERAI : 92']", ERORRR , 219.62 , 13.49 , 92,22:22:49
"['ALT : 210.8 ', ' PRESSURE : 149.67 ', ' TEMP : 60.46 ', ' BATERAI : 91']", 210.8 , 149.67 , 60.46 , 91,22:22:50
"['ALT : 49.13 ', ' PRESSURE : 187.84 ', ' TEMP : 28.05 ', ' BATERAI : 90']", 49.13 , 187.84 , 28.05 , 90,22:22:50
"['ALT : 162.03 ', ' PRESSURE : 24.73 ', ' TEMP : 76.55 ', ' BATERAI : 89']", 162.03 , 24.73 , 76.55 , 89,22:22:51
"['ALT : 394.99 ', ' PRESSURE : 262.39 ', ' TEMP : 5.99 ', ' BATERAI : 88']", 394.99 , 262.39 , 5.99 , 88,22:22:51
"['ALT : 30.75 ', ' PRESSURE : 52.38 ', ' TEMP : 7.16 ', ' BATERAI : 87']", 30.75 , 52.38 , 7.16 , 87,22:22:52
"['ALT : 23.03 ', ' PRESSURE : 16.52 ', ' TEMP : 6.25 ', ' BATERAI : 86']", 23.03 , 16.52 , 6.25 , 86,22:22:52
"['ALT : 384.27 ', ' PRESSURE : 2.81 ', ' TEMP : 52.78 ', ' BATERAI : 85']", 384.27 , 2.81 , 52.78 , 85,22:22:53
"['ALT : 163.07 ', ' PRESSURE : ERORRRR ', ' TEMP : 20.92 ', ' BATERAI : 84']", 163.07 , ERORRRR , 20.92 , 84,22:22:53
"['ALT : 445.04 ', ' PRESSURE : 325.9 ', ' TEMP : 54.1 ', ' BATERAI : 83']", 445.04 , 325.9 , 54.1 , 83,22:22:54
"['ALT : 61.8 ', ' PRESSURE : 139.06 ', ' TEMP : 69.87 ', ' BATERAI : 82']", 61.8 , 139.06 , 69.87 , 82,22:22:54
"['ALT : 541.04 ', ' PRESSURE : 258.04 ', ' TEMP : 75.24 ', ' BATERAI : 81']", 541.04 , 258.04 , 75.24 , 81,22:22:55
"['ALT : 155.91 ', ' PRESSURE : 116.44 ', ' TEMP : 82.06 ', ' BATERAI : 80']", 155.91 , 116.44 , 82.06 , 80,22:22:55
"['ALT : 465.28 ', ' PRESSURE : ERORRRR ', ' TEMP : 77.85 ', ' BATERAI : 79']", 465.28 , ERORRRR , 77.85 , 79,22:22:56
"['ALT : ERORRR ', ' PRESSURE : 267.42 ', ' TEMP : 71.12 ', ' BATERAI : 78']", ERORRR , 267.42 , 71.12 , 78,22:22:56
"['ALT : ERORRR ', ' PRESSURE : ERORRRR ', ' TEMP : 24.55 ', ' BATERAI : 77']", ERORRR , ERORRRR , 24.55 , 77,22:22:57
"['ALT : 597.43 ', ' PRESSURE : ERORRRR ', ' TEMP : 6.1 ', ' BATERAI : 76']", 597.43 , ERORRRR , 6.1 , 76,22:22:57
"['ALT : 503.22 ', ' PRESSURE : ERORRRR ', ' TEMP : 24.71 ', ' BATERAI : 75']", 503.22 , ERORRRR , 24.71 , 75,22:22:58
"['ALT : 31.0 ', ' PRESSURE : 260.55 ', ' TEMP : 79.1 ', ' BATERAI : 74']", 31.0 , 260.55 , 79.1 , 74,22:22:58
"['ALT : 51.35 ', ' PRESSURE : 331.62 ', ' TEMP : 85.05 ', ' BATERAI : 73']", 51.35 , 331.62 , 85.05 , 73,22:22:59
"['ALT : 48.64 ', ' PRESSURE : 351.78 ', ' TEMP : 57.24 ', ' BATERAI : 72']", 48.64 , 351.78 , 57.24 , 72,22:22:59
"['ALT : 275.24 ', ' PRESSURE : 238.16 ', ' TEMP : 89.86 ', ' BATERAI : 71']", 275.24 , 238.16 , 89.86 , 71,22:22:00
"['ALT : 258.41 ', ' PRESSURE : ERORRRR ', ' TEMP : 89.65 ', ' BATERAI : 70']", 258.41 , ERORRRR , 89.65 , 70,22:22:00
"['ALT : 397.63 ', ' PRESSURE : 145.62 ', ' TEMP : 59.26 ', ' BATERAI : 69']", 397.63 , 145.62 , 59.26 , 69,22:22:01
"['ALT : 351.37 ', ' PRESSURE : 279.14 ', ' TEMP : 44.25 ', ' BATERAI : 68']", 351.37 , 279.14 , 44.25 , 68,22:22:01
"['ALT : ERORRR ', ' PRESSURE : 173.78 ', ' TEMP : 63.43 ', ' BATERAI : 67']", ERORRR , 173.78 , 63.43 , 67,22:22:02
"['ALT : 79.18 ', ' PRESSURE : ERORRRR ', ' TEMP : 68.86 ', ' BATERAI : 66']", 79.18 , ERORRRR , 68.86 , 66,22:22:02
"['ALT : 67.03 ', ' PRESSURE : 331.03 ', ' TEMP : 0.09 ', ' BATERAI : 65']", 67.03 , 331.03 , 0.09 , 65,22:22:03
"['ALT : 484.59 ', ' PRESSURE : 254.67 ', ' TEMP : 37.81 ', ' BATERAI : 64']", 484.59 , 254.67 , 37.81 , 64,22:22:03
"['ALT : 379.76 ', ' PRESSURE : 206.24 ', ' TEMP : 64.81 ', ' BATERAI : 63']", 379.76 , 206.24 , 64.81 , 63,22:22:04
"['ALT : 252.62 ', ' PRESSURE : 391.6 ', ' TEMP : 23.67 ', ' BATERAI : 62']", 252.62 , 391.6 , 23.67 , 62,22:22:04
"['ALT : 205.95 ', ' PRESSURE : 76.0 ', ' TEMP : 25.71 ', ' BATERAI : 61']", 205.95 , 76.0 , 25.71 , 61,22:22:05
"['ALT : 277.34 ', ' PRESSURE : 102.32 ', ' TEMP : 78.21 ', ' BATERAI : 60']", 277.34 , 102.32 , 78.21 , 60,22:22:05
"['ALT : 477.74 ', ' PRESSURE : 240.51 ', ' TEMP : 40.97 ', ' BATERAI : 59']", 477.74 , 240.51 , 40.97 , 59,22:22:06
"['ALT : 344.56 ', ' PRESSURE : 38.47 ', ' TEMP : 28.15 ', ' BATERAI : 58']", 344.56 , 38.47 , 28.15 , 58,22:22:06
"['ALT : 231.62 ', ' PRESSURE : 342.05 ', ' TEMP : 57.02 ', ' BATERAI : 57']", 231.62 , 342.05 , 57.02 , 57,22:22:07
"['ALT : 27.91 ', ' PRESSURE : 322.13 ', ' TEMP : 23.07 ', ' BATERAI : 56']", 27.91 , 322.13 , 23.07 , 56,22:22:07
"['ALT : 77.36 ', ' PRESSURE : 240.96 ', ' TEMP : 71.58 ', ' BATERAI : 55']", 77.36 , 240.96 , 71.58 , 55,22:22:08
"['ALT : ERORRR ', ' PRESSURE : 320.75 ', ' TEMP : 59.06 ', ' BATERAI : 54']", ERORRR , 320.75 , 59.06 , 54,22:22:08
"['ALT : 118.09 ', ' PRESSURE : 84.95 ', ' TEMP : 17.8 ', ' BATERAI : 53']", 118.09 , 84.95 , 17.8 , 53,22:22:09
"['ALT : 364.1 ', ' PRESSURE : 118.77 ', ' TEMP : 61.84 ', ' BATERAI : 52']", 364.1 , 118.77 , 61.84 , 52,22:22:09
"['ALT : 460.97 ', ' PRESSURE : 189.57 ', ' TEMP : 4.05 ', ' BATERAI : 51']", 460.97 , 189.57 , 4.05 , 51,22:22:10
"['ALT : 72.13 ', ' PRESSURE : 136.03 ', ' TEMP : 29.41 ', ' BATERAI : 50']", 72.13 , 136.03 , 29.41 , 50,22:22:10
"['ALT : ERORRR ', ' PRESSURE : 147.52 ', ' TEMP : 23.45 ', ' BATERAI : 49']", ERORRR , 147.52 , 23.45 , 49,22:22:11
"['ALT : 635.94 ', ' PRESSURE : ERORRRR ', ' TEMP : 19.87 ', ' BATERAI : 48']", 635.94 , ERORRRR , 19.87 , 48,22:22:11
